Unnamed: 0,광역시/도,시/군/구,관광지명,검색건수,CONTENTID,CONTENTTYPEID,OVERVIEW,SIDOCODE,SIGUNGUCODE,DATA
76,강원특별자치도,강릉시,마카모예베이글바,129,2892031,39,"마카모예 베이글바는 강원도 강릉시에 있는 베이글 전문 베이커리 카페이다. 베이글 종류와 샌드위치 종류가 주메뉴로 이 집의 베이글은 쫄깃하고 식감이 좋다. 강원도 특산물인 감자를 넣은 것도 있고, 대파를 넣은 것도 있어 이색적인 베이글을 맛보고 싶다면 꼭 와야 하는 곳이다. 내부는 깨끗하고 깔끔한 인테리어이다. 음료를 같이 팔기 때문에 매장에서 먹는 손님들도 있지만 많은 고객이 빵을 구매해서 포장한다. 계산대 옆에는 다양한 크림치즈들을 판매하고 있어서 베이글에 맞는 크림치즈를 골라서 같이 포장할 수 있다. 주차는 매장 앞에 몇 대 정도 할 수 있는 공간이 있다.",32.0,32001.0,마카 예 베이글 바 강원도 강릉시 베이글 전문 베이커리 카페 베이글 종류 샌드위치 종류 메뉴 집의 베이글 쫄깃 식감 강원도 특산 물 감자 대파 이색 베이글 꼭 내부 인테리어 음료 매장 손님 고객 빵 구매 포장 계산 크림 치즈 베이글 크림 치즈 골 포장 주차 매장 몇 공간
77,강원특별자치도,강릉시,삼교리원조동치미막국수,126,2685584,39,메밀로 뽑은 국수와 동치미를 넣은 면 요리이다. 대표메뉴는 막국수다. 강원도 강릉시에 있는 한식전문점이다.,32.0,32001.0,메밀 국수 동치미 요리 대표 메뉴 막국수 강원도 강릉시 한식 전문점
78,강원특별자치도,강릉시,초당맷돌순두부,125,2685435,39,사골과 해물과 야채를 넣고 끓여낸 국물이 얼큰하면서 담백하다.,32.0,32001.0,사골 해물 야채 국물
79,강원특별자치도,강릉시,송정해변막국수,124,2903367,39,"송정해변막국수는 강릉시 강문해변과 송정해수욕장 중간에 있는 막국수 전문점이다. 이 집의 막국수에 반해 고 정주영 회장이 10년이 넘게 헬기를 타고 먹으러 올 정도로 단골이었다는 것이 알려져 유명세를 타게 된 식당이다. 주요 메뉴는 물막국수와 비빔막국수이고 곁들임 음식으로 먹을 수 있는 것이 메밀전, 메밀전병, 도토리묵채, 수육 등이 있다. 겨울에는 메밀 칼국수와 메밀 만둣국을 하는데 이것도 인기가 좋다. 이 식당의 막국수는 다른 곳에 비해 육수가 많은 편이고 산미도 있어 냉면에 가까운 맛이다. 메밀 함량도 일반인이 즐기기에 적당한 편으로 면이 윤기가 있고 매끄럽다. 주차는 매장 앞에 넓은 전용 주차장이 있어 이용이 편리하다.",32.0,32001.0,송정 해변 막국수 강릉시 강문 해변 송정해수욕장 중간 막국수 전문점 집의 막국수 고 정주영 회장 헬기 타고 단골 유명 세 식당 주요 메뉴 물 막국수 비빔 막국수 음식 메밀전 메밀 전병 도토리묵 채 수육 겨울 메밀 칼국수 메밀 만둣국 인기 식당 막국수 다른 육수 편이 산미 냉면 맛 메밀 함량 윤기 주차 매장 주차장
80,강원특별자치도,강릉시,오무라안[일식],121,2685615,39,매일 수작업으로 소바면을 만들고 있는 곳이다. 강원도 강릉시에 있는 일식전문점이다. 대표메뉴는 소바다.,32.0,32001.0,매일 작업 소바 강원도 강릉시 일식 전문점 대표 메뉴 소바
81,강원특별자치도,강릉시,정감이능이백숙,120,2685668,39,한국의 보양 음식 중 하나인 삼계탕에 능이를 사용하는 식당이다. 대표메뉴는 능이백숙이다. 강원도 강릉시에 있는 한식전문점이다.,32.0,32001.0,한국 보양 음식 하나 삼계탕 능이 사용 식당 대표 메뉴 능이 백숙 강원도 강릉시 한식 전문점
82,강원특별자치도,강릉시,논가집옹심이,115,2685491,39,감자로 만든 옹심이와 칼국수가 대표메뉴다 대표메뉴는 감자옹심이다. 강원도 강릉시에 있는 한식전문점이다.,32.0,32001.0,감자 옹심이 칼국수 대표 메뉴 대표 메뉴 감자 옹심이 강원도 강릉시 한식 전문점
83,강원특별자치도,강릉시,옛날초당순두부,102,623279,39,동해안의 바닷물로 응고시켜 만든 강릉의 전통 초당순두부를 제공하는 음식점이다.,32.0,32001.0,동해안 바닷물 응고 강릉 전통 초당 순두부 제공 음식점
84,강원특별자치도,강릉시,솔향대게,102,2685587,39,저렴한 가격에 러시아산 대게를 취급하는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 대게다.,32.0,32001.0,가격 러시 아산 대게 취급 강원도 강릉시 한식 전문점 대표 메뉴 대게
85,강원특별자치도,강릉시,강문어화횟집,100,2685330,39,"광어, 우럭을 기본으로 계절별로 나오는 신선한 활어로 모듬회를 만들어준다. 회와 별도로 신선한 해물을 제공하고 얼큰한 매운탕이나 담백한 지리를 세트메뉴로 제공한다.",32.0,32001.0,광어 우럭 기본 계절 별로 활 모듬회 만 회 별도 해물 제공 매운탕 지리 세트 메뉴 제공
86,강원특별자치도,강릉시,솔담[한식],99,2501071,39,"솔담은 강릉 지역 특산물을 활용하여 음식을 만드는 전통 한식 전문점으로 연잎밥 정식을 주메뉴로 한다. 강릉 지역에서 생산되는 연잎과 갯방풍, 초당두부, 블루베리 등 지역 특산물이나 로컬푸드를 이용하여 화려하지 않지만 소박하고 정갈한 웰빙 음식을 맛볼 수 있다. 또한, 강원도에서 생산되는 푸른 건나물을 활용한 강원도 지정 강원 나물밥 대표 음식 전문점이다.",32.0,32001.0,솔 강릉 특산 물 활용 음식 전통 한식 전문점 연잎밥 정식 메뉴 강릉 생산 연잎 갯방풍 초당 두부 블루베리 특산 물이 로컬 푸드 웰빙 음식 또한 강원도 생산 푸른 건 나물 활용 강원도 지정 강원 나물 밥 대표 음식 전문점
87,강원특별자치도,강릉시,김종욱CHEF'S중국요리[중식],99,2685341,39,다양한 중국요리를 먹을 수 있는 곳이다. 강원도 강릉시에 있는 중식전문점이다. 대표메뉴는 짬뽕이다.,32.0,32001.0,중국요리 강원도 강릉시 중식 전문점 대표 메뉴 짬뽕
88,강원특별자치도,강릉시,회산한우,95,2685259,39,엄선된 최상급의 한우와 50년 전통 제조비법으로 음식을 만드는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 한우등심이다.,32.0,32001.0,엄선 최상급 한우 전통 비법 음식 강원도 강릉시 한식 전문점 대표 메뉴 한우 등심
89,강원특별자치도,강릉시,육반장,94,2685443,39,"강릉에 본점을 둔 육개장 전문점으로 옛날식 육개장을 맛볼 수 있는 곳이다. 대표 메뉴는 옛날 전통 육개장으로 국물이 진하고 기름지지 않은 것이 특징이며, 얼큰하지만 담백하고 구수한 맛이 진하다. 맵지 않은 뽀얀 국물의 하얀 육개장도 있으며, 육개장 칼국수와 수제비도 맛볼 수 있다. 평소 먹어보지 못한 깔끔한 옛날식 육개장이 생각난다면 둘러봐도 좋다.",32.0,32001.0,강릉 본점 육개장 전문점 옛날 육개장 대표 메뉴 옛날 전통 육개장 국물 기름 지지 특징 맛 맵 국물 육개장 육개장 칼국수 수제비 평소 보지 못 옛날 육개장
90,강원특별자치도,강릉시,연화마을,93,2685653,39,한국의 보양 음식 중 하나인 삼계탕에 능이를 사용하는 식당이다. 대표메뉴는 능이백숙이다. 강원도 강릉시에 있는 한식전문점이다.,32.0,32001.0,한국 보양 음식 하나 삼계탕 능이 사용 식당 대표 메뉴 능이 백숙 강원도 강릉시 한식 전문점
91,강원특별자치도,강릉시,형제막국수,92,2875531,39,"형제막국수는 강릉시 사임당로에 있는 막국수 전문점이다. 도심에 있는 곳인데 강릉에 사는 현지인들이 즐겨 찾는 막국수 집이다. 메뉴도 단출하게 막국수와 냉면, 수육이 전부이다. 막국수를 물이나 비빔으로 먹을 수도 있고, 냉면을 물이나 비빔으로 먹을 수도 있다. 곁들임 음식으로 수육을 함께 시켜 먹는 손님들이 많다. 어린이들과 함께 가면 비빔이라도 양념을 빼고 준다. 어린이 것을 덜어낸 후 따로 담긴 비빔양념을 넣어 즐기면 된다. 만두국과 찜만두는 계절 메뉴라 겨울에만 먹을 수 있다. 반찬은 무절임이 전부인데 주메뉴에 충실해서 먹다 보면 부족함이 없다. 주차장은 매장 앞에 전용 주차장이 있어 이용이 편리하다.",32.0,32001.0,형제 막국수 강릉시 사임당로 막국수 전문점 도심 강릉 지인 막국수 메뉴 출하 막국수 냉면 수육 전부 막국수 물이 비빔 수도 냉면 물이 비빔 수도 음식 수육 손님 어린이 가면 비빔 양념 어린이 비빔 양념 만두국 찜 만두 계절 메뉴 겨울 반찬 무 절임 전부 메뉴 부족함 주차장 매장 주차장
92,강원특별자치도,강릉시,칠공주불고기,89,2874063,39,"칠공주불고기는 강릉시 주문진 지경해수욕장 근처에 있는 한식당이다. 뚝배기불고기가 식사 메뉴로 인기가 좋지만, 일반 한식당에서 하는 메뉴를 거의 다 하고 있다. 두루치기, 갈비탕, 육개장, 냉면, 막국수에다 고기를 구워 먹고 싶으면 한우 등심이나 차돌박이를 주문할 수도 있다. 옆에 버스 종점이 있어 기사분들이나 지역민들이 식사를 위해 많이 방문하는 식당인데 이름이 알려지면서 여행객들도 검색해서 많이 오고 있다. 주메뉴를 주문하면 10가지 정도의 밑반찬이 차려진다. 모두 정갈하고 제맛이 나는 반찬들이다. 여행객이나 현지인들이 밥을 먹기 위해 들리면 좋은 식당이다. 주차는 매장 바로 앞에 가능하다.",32.0,32001.0,칠공주 불고기 강릉시 주문진 지경 해수욕장 근처 한식당 뚝배기 불고기 식사 메뉴 인기 한식당 메뉴 거의 두루치기 갈비탕 육개장 냉면 막국수 고기 한우 등심 차돌박이 주문 수도 종점 기사 민 식사 방문 식당 이름 여행객 검색 메뉴 주문 가지 밑반찬 맛 반찬 여행객 지인 밥 먹기 식당 주차 매장 바로
93,강원특별자치도,강릉시,라몬타냐,87,2869020,39,"라몬타냐는 강릉시 관솔길에 있는 이탈리안 레스토랑 겸 카페로 이탈리아 I.C.I.F출신 형제가 직접 운영하는 곳이다. 한옥 건물과 서양식 2층 독립 건물로 구성되어 있다. 서양식 건물 1층은 레스토랑과 카페이고 2층은 가리모쿠 가구 대리점 겸 전시장이다. 1층은 높은 층고와 함께 한쪽에 참나무로 피자를 굽는 커다란 화덕이 설치되어 있다. 화덕피자, 생면파스타, 강원도 평창 에일 등 모두 인기가 좋은 메뉴 들이다. 화덕 피자가 맛있는 집으로 수요미식회에도 소개되면서 더욱 유명해졌다. 식사도 하고, 책도 읽고, 건물도 구경하고 가구도 구경할 수 있는 곳이다. 주차는 전용 주차장을 이용할 수 있어 편리하다.",32.0,32001.0,라몬 강릉시 관솔 길 이탈리안 레스토랑 겸 카페 이탈리아 형제 직접 운영 옥 건물 양식 독립 건물 구성 양식 건물 레스토랑 카페 쿠 가구 대리점 겸 전시장 층고 한쪽 참나무 피자 화덕 설치 화덕 피자 생면 파스타 강원도 평창 에일 인기 메뉴 화덕 피자 요미 회 소개 더욱 식사 책 건물 구경 가구 구경 주차 주차장
94,강원특별자치도,강릉시,위촌리전통한우,84,2685665,39,직접 소를 키워 합리적인 가격에 먹을 수 있는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 한우구이다.,32.0,32001.0,직접 소 합리 가격 강원도 강릉시 한식 전문점 대표 메뉴 한우 구이
95,강원특별자치도,강릉시,주문진남매식당,81,2685675,39,다양한 한국식 반찬을 맛볼 수 있는 곳이다. 강원도 강릉시에 있는 한식전문점이다. 대표메뉴는 홍합밥이다.,32.0,32001.0,한국 반찬 강원도 강릉시 한식 전문점 대표 메뉴 홍합 밥
96,강원특별자치도,강릉시,시골할머니추어탕,80,133931,39,"영동고속도로가 끝나는 대관령 끝자락에 꼭 들러야 할 추어탕집이 있다. 평창, 정선, 진부 등 깊은 산골에서 직접 잡은 미꾸라지를 전통방식 그대로 요리하여 토속적인 맛을 지키고 있는 시골할머니추어탕이다. 추어탕과 함께 제공되는 감자밥이 이 집의 별미다. 넓고 깔끔한 내부와 전용 주차장도 마련되어 있다.",32.0,32001.0,고속도로 대관령 자락 꼭 추어탕 평창 정선 진부 산골 직접 미꾸라지 전통 방식 그대로 요리 토속 맛 시골 할머니 추어탕 추어탕 제공 감자 밥 집의 별미 내부 주차장 마련
97,강원특별자치도,고성군,백촌막국수,2531,2782584,39,"농촌 분위기가 느껴지는 토성면 백촌리에 백촌막국수가 있다. 막국수는 강원도의 대표적인 음식 중 하나로 여러 막국수 집이 있지만, 백촌막국수는 고성에서도 단연 인기 많은 막국수집이다. 이곳의 막국수는 명태무침이 나오는 것이 특징으로, 명태무침을 잊지 못해 다시 찾는 손님들이 많다. 동치미 막국수와 함흥냉면의 맛이 어우러져 시원한 조화를 이룬다. 메밀막국수에 동치미국물을 넣고, 황태무침과 참기름, 식초, 설탕, 겨자, 다진 양념 등을 취향에 맞게 넣어 먹는다. 면도 다른 것이 섞이지 않은 메밀 특유의 향이 살아 있는 맛과 식감이다. 시원하고 부드러운 맛을 좋아한다면 식초와 다진 양념을 덜 넣으면 본연의 맛을 즐길 수 있다. 수육도 인기가 좋다. 메밀의 고소함과 동치미의 시원한 맛을 즐기고, 백촌막국수 인근의 문암해변에서 바다를 산책해도 좋다.",32.0,32002.0,농촌 분위기 토성면 촌리 막국수 막국수 강원도 대표 음식 하나로 막국수 막국수 고성 단연 인기 막국수 막국수 명태 특징 명태 다시 손님 동치미 막국수 함흥 냉면 맛 조화 메밀막국수 동치미 국물 황태 참기름 식초 설탕 겨자 양념 취향 면도 다른 메밀 특유 살 맛 식감 맛 식초 양념 덜 본연 맛 수육 인기 메밀 동치미 맛 막국수 해변 바다 산책
98,강원특별자치도,고성군,녹원식당,750,2874281,39,"녹원식당은 강원도 고성군 교암해변 근처에 있는 생선찜 전문 식당이다. 30년 이상 한 곳에서 영업을 하고 있어 현지 단골이 많고 TV 프로그램 허영만의 백반 기행에 소개된 이후 강원도를 찾은 관광객과 여행객들도 일부러 찾아오는 맛집이 됐다. 메뉴는 생선모듬찜, 가오리찜, 오징어볶음, 제육볶음이다. 식사를 원하는 손님은 공기밥을 추가하면 된다. 건물 외관도 식당의 나이만큼 연식을 자랑하는 노포 모습이다. 건물의 층고가 낮은 편이라 키가 큰 고객은 고개를 숙이고 들어가야 할 수 있다. 밑반찬은 정갈하고 무와 감자를 넣어 칼칼하면서도 감칠맛이 나는 생선찜은 양도 푸짐하고 맛도 훌륭하다. 주차는 주변 골목길을 이용해야 한다.",32.0,32002.0,녹원 식당 강원도 고성군 해변 근처 생선 찜 전문 식당 이상 영업 현지 단골 프로그램 허영 백반 기행 소개 강원도 관광객 여행객 일부러 맛집 메뉴 생선 듬찜 가오리 찜 오징어 볶음 볶음 식사 손님 공기밥 추가 건물 외관 식당 나이 연식 노포 모습 건물 고가 편이 키 고객 고개 밑반찬 무 감자 감칠맛 생선 찜 양도 짐 맛 주차 주변 골목길
99,강원특별자치도,고성군,베짱이문어국밥,603,2929455,39,"청간정아래 교암항 방파제 옆에 있는 문어 요리 전문점이다. 오렌지색 컨테이너 박스를 쌓아둔 것 같은 건물외관에 커다란 배짱이가 그려져있다. 대표 메뉴는 고성에서 잡은 문어를 직접 손질해서 만든 문어국밥으로 맵지않고 시원한 국물, 쫄깃한 문어 식감이 그대로 살아있다. 문어국밥의 문어는 샤브샤브처럼 살짝 익혀서 먹는 것을 추천한다. 메뉴판에는 각 문어메뉴에 대한 설명과 맛있게 먹는 팁까지 자세히 설명되어 있다.",32.0,32002.0,청간정 아래 교암항 방파제 문어 요리 전문점 오렌지색 컨테이너 박스 건물 외관 배짱 대표 메뉴 고성 문어 직접 손질 문어 국밥 맵 국물 쫄깃 문어 식감 그대로 문어 국밥 문어 샤브샤브 살짝 추천 메뉴판 각 문어 메뉴 대한 설명 팁 설명
100,강원특별자치도,고성군,동루골막국수,513,2839422,39,"강원도 고성군 토성면 성대리에 있는 동루골막국수는 순수 메밀로 만든 막국수가 인기인 막국수 맛집이다. 시골집 외관이지만 들어가 보면 꽤 넓은 실내가 준비되어 있고, 시원한 야외 자리도 마련되어 있다. 메밀면에 시원한 동치미와 양념을 넣어 먹는 막국수가 대표 메뉴이다. 수육은 냄새 없이 부드럽게 삶아서 투박하지만 먹게 좋게 썰어서 나와서 막국수와 함께 먹기 좋다. 인근에 도원리휴양지, 천학정, 금강산화암사, 미시령계곡 등이 있다.",32.0,32002.0,강원도 고성군 토성면 대리 루 골막 국수 순수 메밀 막국수 인기 막국수 맛집 시골 외관 실내 준비 야외 마련 메밀 동치미 양념 막국수 대표 메뉴 수육 냄새 투 박하 막국수 먹기 원리 휴양지 학정 금강산 화암사 미시령 계곡
101,강원특별자치도,고성군,장미경양식,466,2774685,39,"강원 고성군 거진읍 시내에 위치한 돈가스 전문점이다. 일반 돈가스와 치즈 돈가스 두 가지 메뉴만 판매하고 있는 돈가스 전문점이다. 옛날 경양식답게 수프가 에피타이저로 나오고 추가 주문도 가능하다.  커다란 왕돈까스에 소스를 듬뿍 뿌려주는 옛날 방식의 경양식 돈가스를 맛볼 수 있다. 2021년 초부터 판매하기 시작한 치즈 돈가스는 고기 사이에 치즈가 들어가 있다는 점만 다르고, 소스가 듬뿍 뿌려져 있는 것은 일반 돈가스와 똑같다.",32.0,32002.0,강원 고성군 거진읍 돈가스 전문점 돈가스 치즈 돈가스 두 가지 메뉴 돈가스 전문점 옛날 양식 답 수프 에피타이저 추가 주문 왕 돈까스 소스 듬뿍 옛날 방식 양식 돈가스 초 시작 치즈 돈가스 고기 사이 치즈 소스 듬뿍 돈가스
102,강원특별자치도,고성군,수제비집,358,2837865,39,"수제비집은 강원도 고성군 토성면 교암리 해수욕장 인근에 있는 손 수제비집이다. 대표 메뉴는 수제비, 칼국수, 장칼국수로 오픈런을 할 정도로 인기가 많다. 육수는 걸쭉하지 않으면서도 감칠맛이 풍부하고 칼국수 면은 손으로 썰어 직접 만들고 있다. 모든 재료는 당일 소진을 원칙으로 하며, 재료 소진 시 일부 주문이 불가할 수 있다. 인근에 천학정, 교암리해수욕장, 백도해수욕장, 삼포해수욕장 등이 있다.",32.0,32002.0,제비집 강원도 고성군 토성면 리 해수욕장 손 제비집 대표 메뉴 수제비 칼국수 장 칼국수 오픈런 인기 육수 감칠맛 칼국수 손 직접 모든 재료 당일 소진 원칙 재료 소진 일부 주문 학정 리 해수욕장 백도 해수욕장 삼포 해수욕장
103,강원특별자치도,고성군,영순네횟집,328,2774691,39,"봉포 해수욕장과 봉포항 근처에 위치한 횟집으로 자연산 활어회와 해산물이 푸짐하게 들어간 물회를 맛볼 수 있다. 회와 대게, 매운탕, 물회를 세트로 구성한 회랑게랑 세트가 대표메뉴이다. 물회, 특물회는 ‘오색 빛깔 물회’라는 별명이 있을 정도로 다채로운 해산물이 푸짐하게 들어가는 메뉴로 인기가 많다. 그 외에도 대게, 킹크랩, 회덮밥, 전복죽, 성게알 비빔밥, 멍게 비빔밥, 오징어순대, 매운탕, 우럭 지리, 오징어, 해삼 등 여러 가지 해산물 메뉴를 판매하고 있다.",32.0,32002.0,봉포 해수욕장 봉포항 근처 횟집 자연 산 활어회 해산물 물회 회 대게 매운탕 물회 세트 구성 회랑 게 세트 대표 메뉴 물회 특물회 오색 빛깔 물회 별명 채 해산물 메뉴 인기 대게 킹크랩 회덮밥 전복죽 성게 알 비빔밥 멍게 비빔밥 오징어순대 매운탕 우럭 지리 오징어 해삼 가지 해산물 메뉴
104,강원특별자치도,고성군,교암막국수,302,2874249,39,"교암막국수는 강원도 고성군에 있는 막국수 전문점이다. 아야진 해수욕장, 백도해수욕장, 교암해수욕장과 멀지 않아 여행객들이 많이 찾는 맛집이고 현지인들 사이에서도 유명하다. 메뉴는 메밀국수, 수육, 명태식해가 전부이다. 수육을 주문하면 명태식해, 백김치, 새우젓이 함께 나온다. 막국수는 비빔이나 물로 구분하지 않고 메밀국수로 판매하는데 여기에 동치미 육수, 양념장, 들기름을 넣어 취향껏 즐기면 된다. 처음에는 들기름을 약간 넣어 열무김치와 먹고 두 번째는 비빔장을 넣어 비빈 뒤 명태식해와 백김치와 함께 먹는다. 마지막으로 남은 국수는 시원한 동치미 육수를 부어 먹는데 어떤 방법으로 먹든 최상의 맛을 경험할 수 있다. 주차는 매장 앞에 넓은 전용 주차장이 있어 주차가 편리하다. ※ 반려동물 동반가능",32.0,32002.0,막국수 강원도 고성군 막국수 전문점 아야 진 해수욕장 백도 해수욕장 해수욕장 여행객 맛집 현지 사이 메뉴 메밀국수 수육 명태 식해 전부 수육 주문 명태 식해 백김치 새우젓 막국수 비빔 물 구분 메밀국수 여기 동치미 육수 양념장 들기름 취향 껏 처음 들기름 약간 열무김치 두 비빔 명태 식해 백김치 국수 동치미 육수 부어 방법 최상 맛 경험 주차 매장 주차장 주차 반려동물 동반 가능
105,강원특별자치도,고성군,제비호식당,243,625005,39,"고성 최북단에 위치한 제비호식당은 고성8미 중에 하나인 생태찌개를 맛볼 수 있는 곳이다. 가까운곳에 화진포해수욕장이 위치해 있고 통일 전망대 또한 가까운 거리에 위치해 있어 아이들에게 안보관광까지 할 수 있는 곳이다. 2020년 7월 17일 식객 허영만의 백반기행에 방영된 제비호 식당은 동태탕, 갈리조림, 생선모듬조림(갈치+도루묵+가오리)을 메뉴로 하고, 2020 평화지역 접객업소 서비스 컨설팅을 수료하여 고품질 서비스를 지향하는 강원도 고성군의 대표 업소이다.  흐물흐물하고 가시도 많아 호불호가 강한 물곰탕(곰치국)은 잘 잡히지 않아 들어오는 날에만 맛볼 수 있는 이곳의 귀한 음식이다.",32.0,32002.0,고성 최 북단 비호 식당 고성 하나 생태 찌개 화진포 해수욕장 통일 전망대 또한 거리 아이 안보 관광 식객 허영 기행 방영 비호 식당 동태 탕 갈리 조림 생선 듬 조림 갈치 도루묵 가오리 메뉴 평화 접객 서비스 컨설팅 수료 품질 서비스 지향 강원도 고성군 대표 흐물흐물 가시도 호불호 물곰 탕 곰치 국 날 음식
106,강원특별자치도,고성군,고식당,212,2874225,39,"고식당은 강원도 고성군 토성면 바닷가 앞에 있는 해물철판요리 전문점이다. 고식당이란 상호에는 깊은 의미가 담겨 있는데 “고식”은 '잠시 숨을 고르다. 탈이 없고 편안하다'라는 뜻으로 식당을 방문하는 모든 고객이 편안하기를 바라는 마음이라고 한다. 식당 내부는 깔끔하고 현대적이다. 방문객이 많아 예약은 따로 받지 않는다. 반찬도 정갈하고 음식을 담아내는 그릇도 고급스럽다. 모든 메뉴는 무쇠로 제작한 주물 철판 위에 다양한 해산물과 신선한 채소, 직접 만든 비법 양념을 넣어 볶아내는 요리기 때문에 낙지, 관자, 새우 등 어떤 해물을 먹을지 결정만 하면 된다. 해물 철판에 어울리는 곁들임 메뉴로는 고성 문어전이 있다. 주차는 매장 앞에도 가능하고 주건물 맞은편에도 할 수 있다. 변 도로에도 가능하다.",32.0,32002.0,식당 강원도 고성군 토성면 바닷가 해물 철판요리 전문점 식당 상호 의미 고식 잠시 숨 탈 뜻 식당 방문 모든 고객 마음 식당 내부 현대 방문객 반찬 음식 그릇 모든 메뉴 무쇠 제작 주물 철판 해산물 채소 직접 비법 양념 리기 낙지 관자 새우 해물 결정 해물 철판 메뉴 고성 문어 전이 주차 매장 건물 맞은편 변 도로
107,강원특별자치도,고성군,금화정막국수,203,2874262,39,"강원도 고성군에 있는 막국수 전문점이다. 전통방식으로 동치미를 담가 육수로 사용하고 있다. 변함없는 맛을 유지하기 위해 지하 저장고에 동치미, 비트절임무, 명태식해를 숙성 보관하고 있다. 메뉴는  동치미막국수, 비빔막국수가 있고 곁들임으로 먹을 수 있는 불판수육, 메밀부침, 메밀전병, 명태회 무침이 있다. 막국수를 시키면 막국수 위에 계란과 김가루, 깨소금, 비트 절임무를 올려 주는데 맛도 좋고 보기도 좋다. 대기가 있는 식당이라 식당에 도착하면 먼저 키오스크에 등록하고 대기표를 뽑아야 한다. 넓은 잔디밭이 있고 별도의 대기 공간도 있어 지루하지 않고 매장 앞에 넓은 전용 주차장이 있어 편리하다.",32.0,32002.0,강원도 고성군 막국수 전문점 통방 동치미 육수 사용 맛 유지 지하 장고 동치미 비트 절 임무 명태 식해 숙성 보관 메뉴 동치미 막국수 비빔 막국수 불판 수육 메밀 메밀 전병 명태 회 막국수 막국수 계란 김 가루 깨소금 비트 절 임무 맛 보기 대기 식당 식당 도착 먼저 키 오스 등록 기표 잔디밭 별도 대기 공간 매장 주차장
108,강원특별자치도,고성군,창바위식당,202,2874389,39,"창바위식당은 강원도 고성군에 있는 해신탕과 능이백숙 전문점이다. 주변에 한화리조트, 소노체밸리 등이 있어 여행 온 관광객들이 많이 방문하는 맛집이다. 대표 메뉴는 능이백숙으로 오리나 닭 중에 선택할 수 있다. 이외에도 닭도리탕, 옻백숙, 해신탕 등 다양한 보양식들이 있고 곁들임 메뉴로 감자전, 도토리묵, 메밀전병 등이 있다. 방에는 좌식 테이블이  홀에는 입식 테이블이 있어 편한대로 선택할 수 있다. 기본으로 제공되는 반찬들은 셀프 바를 이용해 마음껏 덜어다 먹을 수 있다. 매장 앞에 넓은 전용 주차장이 있어 주차 걱정도 없다.",32.0,32002.0,창 바위 식당 강원도 고성군 해신 탕 능이 백숙 전문점 주변 한화 리조트 노체 밸리 여행 관광객 방문 맛집 대표 메뉴 능이 백숙 오리 닭 선택 이외 닭도리탕 옻 백숙 해신 탕 보양식 메뉴 감자전 도토리묵 메밀 전병 방 좌 테이블 홀 입 테이블 선택 기본 제공 반찬 셀프 매장 주차장 주차 걱정
109,강원특별자치도,고성군,고성부부횟집,188,2774693,39,"가진항, 가진 해수욕장 근처에 위치한 가족끼리 운영하는 물회, 회덮밥 전문점이다.  얇게 뜬 광어회가 가득 올라간 광어 회덮밥과 자연산 해산물이 들어간 물가자미 물회가 대표메뉴이며, 우럭매운탕과 활어회, 해삼, 멍게도 판매하고 있다. 아이를 위한 메뉴는 별도로 없지만 기본 반찬으로 미역국과 어묵 볶음 등이 나온다. 넓은 실내공간에 테이블 간격도 넓어서 쾌적하게 식사할 수 있고, 포장도 가능하다.",32.0,32002.0,가진항 해수욕장 근처 가족 끼리 운영 물회 회덮밥 전문점 광어 회 가득 광어 회덮밥 자연 산 해산물 물가 자미 물회 대표 메뉴 우럭 매운탕 활어회 해삼 멍게 아이 메뉴 별도 기본 반찬 미역국 어묵 볶음 실내 공간 테이블 간격 식사 포장
110,강원특별자치도,고성군,화진포박포수가든,147,2774690,39,"화진포박포수가든은 화진포에서 3대째 이어 운영 중인 막국수전문점이다. 막국수가 시원한 동치미 국물과 함께 나와 기호에 따라서 들기름, 식초, 겨자, 설탕을 넣어 먹으면 된다. 비빔국수는 따로 없어서 동치미 국물을 조절하여 먹는다. 막국수와 함께 즐길 수 있는 암퇘지 수육, 도토리묵 무침, 메밀 왕만두, 전병, 명태 식해도 판매하고 있으며, 겨울 계절 메뉴로 왕만둣국이 있다. 명태 식해는 따로 포장 판매도 하고 있다.",32.0,32002.0,화진포 박포 가든 화진포 운영 중인 막국수 전문점 막국수 동치미 국물 기호 따라서 들기름 식초 겨자 설탕 비빔국수 동치미 국물 조절 막국수 암퇘지 수육 도토리묵 메밀 왕만 전병 명태 식해 겨울 계절 메뉴 왕 만둣국 명태 식해 포장
